,step_history,emissions_history
0,100,18.569412310426
1,200,53.71799038042508
2,300,99.33166951364342
3,400,96.30255097587019
4,500,91.70525841023678
5,600,123.22111248427419
6,700,112.80077434398575
7,800,147.1630657741554
8,900,209.4302225399307
9,1000,182.51683541281628
10,1100,180.82256393391208
11,1200,168.89500913528101
12,1300,208.30321383846868
13,1400,267.7031402532806
14,1500,196.71827957054717
15,1600,198.89576094207948
16,1700,155.1672301825152
17,1800,205.06583942781782
18,1900,224.0850040724509
19,2000,228.5121027937595
20,2100,329.2308950224954
21,2200,232.7982371101206
22,2300,207.1553284225147
23,2400,181.88773179066357
24,2500,233.2114298374287
25,2600,363.5467196028111
26,2700,283.2983462890498
27,2800,304.7471718278148
28,2900,229.2486713183186
29,3000,237.34725859775878
30,3100,242.548676573828
31,3200,175.48718208190272
32,3300,234.64755038247395
33,3400,318.15061552596995
34,3500,251.52274875160415
35,3600,311.1484967019305
36,3700,399.9597646286271
37,3800,231.023855249937
38,3900,289.1940660351091
39,4000,308.7856255956248
40,4100,250.39203263043356
41,4200,239.88361954224365
42,4300,316.9896191315268
43,4400,192.1012777801566
44,4500,240.42970469158388
45,4600,210.47819865586987
46,4700,276.6980081263349
47,4800,322.71511029647763
48,4900,228.9808470741671
49,5000,246.29651266415343
50,5100,167.14319121036385
51,5200,235.4269341570041
52,5300,259.9043603807074
53,5400,326.4003473552407
54,5500,232.13130943268735
55,5600,251.5469677360367
56,5700,216.2246738523127
57,5800,236.39306809708316
58,5900,311.2977309242831
59,6000,317.82639939851
60,6100,230.5815932646956
61,6200,271.09413493489996
62,6300,250.2118892534361
63,6400,264.2352357530279
64,6500,262.3933059061101
65,6600,300.25434187911424
66,6700,220.47327691725368
67,6800,245.19454092322096
68,6900,208.20109734627732
69,7000,117.61193402133193
70,7100,162.14071824746728
71,7200,251.05473735855614
72,7300,337.5272318737149
73,7400,239.7602439818088
74,7500,147.54651934340848
75,7600,132.5124261973976
76,7700,209.42821594012366
77,7800,212.90314681866428
78,7900,306.0242275754116
79,8000,303.83263980113736
80,8100,278.62840356450573
81,8200,313.373924018791
82,8300,177.1658270426793
83,8400,174.9762464942491
84,8500,188.1664223282824
85,8600,148.17474042999635
86,8700,193.03606225824458
87,8800,340.73551480291314
88,8900,356.14610044840026
89,9000,284.18510014199603
90,9100,254.23707822587423
91,9200,151.28691047713212
92,9300,184.12158672987354
93,9400,297.94619749101406
94,9500,364.6041239209426
95,9600,237.52877777766554
96,9700,248.79381280262598
97,9800,215.0995952081621
98,9900,240.94614077565757
99,10000,225.26281857936772
100,10100,256.80710557812876
101,10200,235.46419913226256
102,10300,207.01791701379028
103,10400,181.02799567691798
104,10500,151.8695931866799
105,10600,123.21061585648279
106,10700,212.73219225124717
107,10800,299.0382167330424
108,10900,353.0141042159736
109,11000,306.7273867286871
110,11100,135.9578224476678
111,11200,192.95873291156389
112,11300,219.35640775047776
113,11400,290.4981306532685
114,11500,409.12251170211994
115,11600,205.9516719108942
116,11700,195.97011246509547
117,11800,223.35480396270842
118,11900,279.056770371258
119,12000,282.86655959660396
120,12100,226.52894526235752
121,12200,172.02035796528992
122,12300,197.91819896396774
123,12400,243.04002253363174
124,12500,246.12051953615574
125,12600,322.9881108486078
126,12700,268.0264496323457
127,12800,247.88182587560544
128,12900,187.3195774270047
129,13000,200.01504659047802
130,13100,253.39606567869765
131,13200,314.2023973485009
132,13300,302.78851102828975
133,13400,288.2530476488985
134,13500,212.26886734870178
135,13600,195.8769328495014
136,13700,283.68356313971145
137,13800,382.9326793620756
138,13900,291.00384402146994
139,14000,351.4827833413176
140,14100,376.010515481139
141,14200,287.29951769725625
142,14300,372.7785332310227
143,14400,329.77669720151147
144,14500,336.1980388751405
145,14600,266.36698452029293
146,14700,257.34897954387867
147,14800,288.8714487328627
148,14900,297.8258859471659
149,15000,242.00890757581755
150,15100,180.3596123845583
151,15200,186.35842856725031
152,15300,278.67022001032774
153,15400,356.46667183096855
154,15500,275.3068096928915
155,15600,310.83765903116085
156,15700,228.20819370472242
157,15800,230.3293699736014
158,15900,278.9338651266974
159,16000,214.29041052609355
160,16100,242.48941424069224
161,16200,257.3036630570721
162,16300,338.1201960803269
163,16400,234.71706423158474
164,16500,220.4124308853062
165,16600,299.1953737456013
166,16700,193.4426036248635
167,16800,277.32719635701045
168,16900,329.3656181220901
169,17000,316.38663403357924
170,17100,343.59779185069976
171,17200,218.4992904137391
172,17300,227.18971001470132
173,17400,300.16136507952365
174,17500,359.1299897342532
175,17600,413.4016525895309
176,17700,310.9983948448737
177,17800,376.04371028416404
178,17900,283.9106778462761
179,18000,282.79145268345763
180,18100,403.32148922513
181,18200,384.6216690174119
182,18300,333.70670049452764
183,18400,334.80727531796293
184,18500,277.39517530119866
