,step_history,emissions_history
185,18600,345.6473461686634
186,18700,317.6412810729146
187,18800,246.9679028806736
188,18900,280.9174697566201
189,19000,250.36079205558966
190,19100,338.0002184960586
191,19200,274.4053772987621
192,19300,198.23997670315777
193,19400,258.76084837413555
194,19500,348.36368342364796
195,19600,269.5875163418914
196,19700,239.77631743535892
197,19800,183.61943826581893
198,19900,266.57474917647943
199,20000,317.80909945908763
200,20100,348.10280542924846
201,20200,331.0743012929923
202,20300,219.3362073094391
203,20400,236.8645014311087
204,20500,143.57193524784074
205,20600,149.40708253206074
206,20700,192.15067123725925
207,20800,254.25871895807393
208,20900,288.4224229399303
209,21000,264.4857533415388
210,21100,248.0859273248398
211,21200,256.88967824631885
212,21300,205.68029915309546
213,21400,287.680166454356
214,21500,230.1969309321003
215,21600,289.07315863544534
216,21700,296.87213427047453
217,21800,260.1139760929084
218,21900,263.26535015517425
219,22000,256.85821700151973
220,22100,231.56677981563263
221,22200,283.4061569111613
222,22300,225.70083710076022
223,22400,245.26093732212462
224,22500,277.64532732264826
225,22600,260.1410694765328
226,22700,236.87736182738158
227,22800,281.4199139155237
228,22900,237.83550487864466
229,23000,260.72134533123005
230,23100,213.67886575500776
231,23200,212.94417900753515
232,23300,286.5678396042277
233,23400,278.4341380528022
234,23500,309.6533105380721
235,23600,260.73333811614424
236,23700,231.8728526822214
237,23800,346.665510808795
238,23900,286.8699067083973
239,24000,234.56706847132108
240,24100,282.05333597389824
241,24200,280.5614901969545
242,24300,270.6960691180483
243,24400,306.6064491617072
244,24500,292.8585800350096
245,24600,284.97392489956115
246,24700,289.72070139621525
247,24800,259.23266036777574
248,24900,284.7520339321934
249,25000,189.5008414991602
250,25100,205.3316305456719
251,25200,276.67742534727313
252,25300,283.32833874774036
253,25400,249.01475291464396
254,25500,193.85541946722384
255,25600,208.78611125662746
256,25700,215.19424476493634
257,25800,255.96009783703673
258,25900,249.36399248844782
259,26000,230.8919064130032
260,26100,232.0077389026787
261,26200,257.0798622054204
262,26300,252.35002626487682
263,26400,309.4842721695818
264,26500,428.9029833384888
265,26600,178.3157636469739
266,26700,165.21412319606966
267,26800,219.63967682677813
268,26900,312.0289697462723
269,27000,277.640022615189
270,27100,339.1913186438024
271,27200,191.30022009238746
272,27300,209.9303696273802
273,27400,290.8036991665356
274,27500,191.83375630972162
275,27600,172.787507295703
276,27700,210.00790311071444
277,27800,315.13483874741746
278,27900,162.33719234897126
279,28000,206.25918946836444
280,28100,196.97599753991864
281,28200,238.1482183347808
282,28300,224.20500431664317
283,28400,254.70426902729102
284,28500,299.76590030859535
285,28600,261.2737275061943
286,28700,137.00759092658808
287,28800,128.75927260366393
288,28900,166.95269190819326
289,29000,163.5660864306925
290,29100,223.38240155465863
291,29200,309.77557707507196
292,29300,335.72010081189023
293,29400,239.52762488670973
294,29500,226.71760427044003
295,29600,213.00261258117138
296,29700,167.61328812097506
297,29800,184.5926051478102
298,29900,211.02241281111537
299,30000,223.0123835137043
300,30100,333.88881858990345
301,30200,280.1952117005357
302,30300,191.16758669703316
303,30400,237.01151540041633
304,30500,240.96914799685047
305,30600,228.48832194803467
306,30700,307.6063838153402
307,30800,311.77542794041176
308,30900,187.57498614855405
309,31000,280.8904039185027
310,31100,226.65852070095536
311,31200,183.33086605350655
312,31300,224.36469697554284
313,31400,243.4453925954752
314,31500,208.36737433805922
315,31600,191.83603266580198
316,31700,169.63881196681328
317,31800,306.24183768773787
318,31900,286.1871355854947
319,32000,308.66864385109136
320,32100,335.97070242220275
321,32200,269.45627148477644
322,32300,286.967836174041
323,32400,181.13482241386924
324,32500,279.65250982119215
325,32600,195.49393968048162
326,32700,264.85019111785255
327,32800,245.412498408302
328,32900,208.28804159733386
329,33000,200.61712943255662
330,33100,219.15304968264905
331,33200,306.9580653855839
332,33300,206.79845533248616
333,33400,270.85228545301015
334,33500,320.54115546446957
335,33600,186.6638542778933
336,33700,226.23632357964397
337,33800,251.65433494142738
338,33900,307.58948955599675
339,34000,331.7133934306485
340,34100,205.3780659053987
341,34200,327.8209898698884
342,34300,225.46476695089754
343,34400,226.8263693359785
344,34500,253.62609535245625
345,34600,231.44961048569482
346,34700,352.7355712484607
347,34800,251.2264128754938
348,34900,283.18945576651817
349,35000,244.26704949200197
350,35100,287.02797623138275
351,35200,311.5410899641856
352,35300,279.8350744602575
353,35400,296.24545838428645
354,35500,343.5917431803361
355,35600,301.9420337920718
356,35700,339.8995440471716
357,35800,276.9195508891824
358,35900,253.99901879637568
359,36000,258.2974038488058
360,36100,265.3424032266339
361,36200,308.4066061359885
362,36300,201.5749497072644
363,36400,244.6003881652312
364,36500,297.96553709855766
365,36600,325.75502095390823
366,36700,447.961735068694
367,36800,244.35455898640305
368,36900,159.6224850257376
369,37000,195.8435705542084
370,37100,225.31656777621362
371,37200,164.21283004312
372,37300,188.70215982876638
373,37400,218.33477506230597
374,37500,254.07169318209748
375,37600,296.86008734091615
376,37700,305.80227008563446
377,37800,266.6962363489115
378,37900,227.97691738993504
379,38000,212.2002553331133
380,38100,194.2262510468247
381,38200,248.5853557687355
382,38300,210.2935250881226
383,38400,193.08801484811713
384,38500,212.5265112430245
385,38600,280.67073227956416
386,38700,240.96035333623334
387,38800,167.95107173249662
388,38900,173.92772334954014
389,39000,247.31044261533808
390,39100,327.1037678220591
391,39200,378.73298294563085
392,39300,262.30925646355183
393,39400,186.29769965742932
394,39500,184.00298465822647
395,39600,231.25219363016438
396,39700,232.7599348652589
397,39800,379.80641902073273
398,39900,490.5539477756075
399,40000,314.5526920782247
