,step_history,emissions_history
304,30500,387.67752141807455
305,30600,495.6172041511317
306,30700,500.91531669889827
307,30800,456.57484354746947
308,30900,506.2700514515432
309,31000,591.8990749954568
310,31100,462.32723443351506
311,31200,469.8219343637056
312,31300,382.97994475127007
313,31400,461.89099535095994
314,31500,541.53656045983
315,31600,520.4466680525644
316,31700,452.6693417624519
317,31800,559.2018046157044
318,31900,640.6618565256332
319,32000,423.5122796087564
320,32100,409.85269191690094
321,32200,547.2024781095481
322,32300,633.6069876750611
323,32400,526.6385629310621
324,32500,597.0398932615552
325,32600,547.625687647518
326,32700,470.7584119624425
327,32800,380.57121657710775
328,32900,421.5819265980613
329,33000,459.79004687471115
330,33100,516.0634524038973
331,33200,400.53285867435517
332,33300,532.2642728363817
333,33400,528.5118005364355
334,33500,560.9521563835542
335,33600,488.7643993623619
336,33700,572.6175124522533
337,33800,419.6356984953933
338,33900,414.52856801625154
339,34000,444.92233360880414
340,34100,312.0223693501898
341,34200,379.21941017477286
342,34300,362.1438821281207
343,34400,573.5731384686577
344,34500,489.41835308725365
345,34600,443.98548254465567
346,34700,465.0062353928393
347,34800,472.3710812065913
348,34900,519.2482677105795
349,35000,464.56040148362354
350,35100,415.5229436831617
351,35200,481.98704594941097
352,35300,508.1424679542784
353,35400,366.45345657740387
354,35500,397.4258184406737
355,35600,375.8423836972155
356,35700,326.25464554129803
357,35800,398.40023280689803
358,35900,542.5900080380624
359,36000,565.8077347194373
360,36100,317.75181953570666
361,36200,322.65697420861295
362,36300,454.9600278321208
363,36400,561.3346684414455
364,36500,346.93604596234934
365,36600,515.649945820278
366,36700,538.3863056714504
367,36800,443.91154904191154
368,36900,434.8728495381899
369,37000,430.1630327026982
370,37100,460.4303884173693
371,37200,662.88809686983
372,37300,507.77324360452326
373,37400,351.64190231508854
374,37500,486.9554040304181
375,37600,420.286555196013
376,37700,329.48093758074964
377,37800,350.681062830573
378,37900,484.24544808627223
379,38000,561.8093216841708
380,38100,572.1541882632889
381,38200,484.4384431080094
382,38300,361.5938867024679
383,38400,364.3177694015938
384,38500,366.1767872944224
385,38600,522.2908293863466
386,38700,433.5506703182238
387,38800,450.20708696672557
388,38900,626.433389721022
389,39000,380.9237621156382
390,39100,405.9650479535768
391,39200,430.09824873122506
392,39300,497.85334406736644
393,39400,609.2723827850701
394,39500,486.6142667933498
395,39600,362.67359910099424
396,39700,322.14165516261727
397,39800,368.44587515222304
398,39900,466.78867930860713
399,40000,497.5609114585519
