,step_history,emissions_history
230,23100,422.4173654733411
231,23200,369.2232518212357
232,23300,350.1592761550953
233,23400,384.6939025714933
234,23500,312.04194535028176
235,23600,342.86011491923114
236,23700,363.9760987039393
237,23800,469.3324000015461
238,23900,298.35132184337937
239,24000,376.6283915103383
240,24100,518.0760589993176
241,24200,414.0008175296415
242,24300,395.8340429655072
243,24400,427.514791204196
244,24500,269.423976123743
245,24600,331.11853869281657
246,24700,427.95226883059246
247,24800,472.0646822576263
248,24900,427.1982550130001
249,25000,479.6066524447327
250,25100,327.7732996842779
251,25200,368.75680776923997
252,25300,405.1558416301182
253,25400,477.07006064788754
254,25500,328.4674624557586
255,25600,401.2803595271751
256,25700,447.6046042744881
257,25800,431.4869885490902
258,25900,279.8275329160016
259,26000,394.9643407317936
260,26100,398.3249076005386
261,26200,310.1180387081982
262,26300,339.7759225564198
263,26400,399.4418483447781
264,26500,347.2712345980982
265,26600,496.6946682448952
266,26700,370.23429733481305
267,26800,364.78796372433
268,26900,332.8698319497184
269,27000,340.92447983265856
270,27100,430.8135224782419
271,27200,454.453152561827
272,27300,485.3054344725815
273,27400,494.4659048035562
274,27500,469.60663478583103
275,27600,429.1414728260985
276,27700,365.99557193364114
277,27800,341.20193817836923
278,27900,487.93057815534365
279,28000,457.6888438970677
280,28100,413.4690970028021
281,28200,423.7742042653251
282,28300,334.46211206680675
283,28400,262.60017002929095
284,28500,315.67003263555335
285,28600,229.99705045345152
286,28700,333.39830016106555
287,28800,418.5377668316533
288,28900,283.2921506519432
289,29000,332.6682394208478
290,29100,359.0611666474818
291,29200,270.873288411522
292,29300,303.11771961266214
293,29400,417.3736085874985
294,29500,421.32085124186983
295,29600,331.0237533499896
296,29700,362.398475150073
297,29800,253.36648825191583
298,29900,220.60632531463233
299,30000,269.084989764961
300,30100,346.2753712783394
301,30200,522.8494854452642
302,30300,372.8993854588764
303,30400,332.88254474955085
304,30500,287.1672665043379
305,30600,393.08453028748784
306,30700,298.59002340377106
307,30800,401.48806575020484
308,30900,417.61526230772375
309,31000,276.3412050778869
310,31100,259.7126751688272
311,31200,247.72591011849548
312,31300,267.09279454449694
313,31400,348.2897112896519
314,31500,368.07614339089747
315,31600,368.39537040078073
316,31700,379.78683624186124
317,31800,319.6002224999554
318,31900,313.53420859062027
319,32000,350.06401173679865
320,32100,415.1555125429629
321,32200,287.33998359742674
322,32300,322.9319331860384
323,32400,311.6489845871482
324,32500,354.7659736788416
325,32600,344.87515240114965
326,32700,388.7935638245587
327,32800,325.56444584162165
328,32900,401.0802284561975
329,33000,506.5926911834686
330,33100,382.1195496032153
331,33200,392.5045269203938
332,33300,411.9047418025106
333,33400,312.0755083803026
334,33500,351.5460600449315
335,33600,366.19074977967614
336,33700,397.283230118915
337,33800,507.5877563845148
338,33900,425.0427481665838
339,34000,413.49624953610896
340,34100,314.0368147955648
341,34200,361.5348314218279
342,34300,388.78446219455475
343,34400,443.66248197991047
344,34500,366.28271069398386
345,34600,435.23739064741926
346,34700,533.3550762962591
347,34800,406.66752988313164
348,34900,443.3649011760874
349,35000,508.0314251627593
350,35100,537.7299273052774
351,35200,422.8149313086508
352,35300,367.96302604010907
353,35400,446.8826758532681
354,35500,473.24686882878837
355,35600,354.68199069053367
356,35700,326.9681747733105
357,35800,296.861039934518
358,35900,268.2462468548091
359,36000,332.1701304057086
360,36100,375.09285558068945
361,36200,285.8433090734776
362,36300,343.0116443437184
363,36400,439.331274642764
364,36500,255.79940730286646
365,36600,348.077306390086
366,36700,300.0064054102451
367,36800,332.1815338666157
368,36900,285.6241552225689
369,37000,352.859621799754
370,37100,320.6436841282501
371,37200,407.79708734030515
372,37300,418.24594649349405
373,37400,370.6271689299746
374,37500,370.33996063962684
375,37600,252.67786524777102
376,37700,261.82175372324235
377,37800,350.27274786487936
378,37900,354.3375070616084
379,38000,342.7950464506172
380,38100,317.70258723715733
381,38200,357.17405108095693
382,38300,263.20758990603883
383,38400,214.21236585620264
384,38500,404.437674600845
385,38600,390.918312430328
386,38700,223.10911312925455
387,38800,260.94920386192763
388,38900,330.9543252602755
389,39000,378.7689313779846
390,39100,260.51809610839643
391,39200,380.5094943733544
392,39300,491.7459290659673
393,39400,292.1382318404258
394,39500,317.797985748872
395,39600,297.1719669548374
396,39700,339.4150403615884
397,39800,370.2858799526484
398,39900,370.9191730078454
399,40000,389.6143274066784
