,step_history,emissions_history
0,100,20.104318942727048
1,200,55.18281677877749
2,300,95.52385751478594
3,400,77.62254087188602
4,500,100.20562824724499
5,600,150.78227176336858
6,700,148.80764527403528
7,800,194.8048609004544
8,900,254.79184823762253
9,1000,285.8558516357084
10,1100,198.03899165659976
11,1200,235.8926735802889
12,1300,233.09507994500905
13,1400,249.1645453795141
14,1500,279.0290197721136
15,1600,192.27364480814163
16,1700,322.74154113983997
17,1800,365.0150915785886
18,1900,328.03631056213726
19,2000,355.98611216316516
20,2100,429.5500940355816
21,2200,292.5345128295689
22,2300,367.347468780915
23,2400,364.0916608139856
24,2500,270.93196100140005
25,2600,366.37278415635205
26,2700,527.1949317415389
27,2800,224.48935585951446
28,2900,247.21548903392568
29,3000,378.6142614861364
30,3100,468.80720292468965
31,3200,502.7603691651516
32,3300,392.37423707866856
33,3400,381.38578136481567
34,3500,505.0843595352596
35,3600,428.8424826849581
36,3700,372.1139356895484
37,3800,430.21748323554385
38,3900,448.33709077063196
39,4000,411.16616374270535
40,4100,424.47486976237735
41,4200,468.3203054957563
42,4300,299.2403893393475
43,4400,307.809268371625
44,4500,344.6538848935559
45,4600,368.30932072727717
46,4700,396.2683888601583
47,4800,360.44564307387645
48,4900,402.1054817607753
49,5000,545.6377094626407
50,5100,353.31241037371393
51,5200,257.79809046710744
52,5300,284.46563593181696
53,5400,393.89091014502793
54,5500,476.2487870720607
55,5600,398.07523260240134
56,5700,422.01646715145495
57,5800,349.0125206268516
58,5900,279.1520170441888
59,6000,294.3261074558423
60,6100,353.32808453845223
61,6200,452.3027280652354
62,6300,462.26369793490596
63,6400,298.3160385782921
64,6500,346.4525710684404
65,6600,347.8915568347795
66,6700,328.7075913449188
67,6800,346.4758322015262
68,6900,339.10890617948485
69,7000,428.29337245300155
70,7100,316.8632481529153
71,7200,294.0477215889875
72,7300,293.873755801703
73,7400,288.16230357409705
74,7500,373.7381940575848
75,7600,262.5928430463554
76,7700,376.6614837830585
77,7800,484.8227995172236
78,7900,338.4322162146408
79,8000,340.72226055320783
80,8100,383.08656913737707
81,8200,252.98880281706892
82,8300,347.12980123072225
83,8400,414.04313542593735
84,8500,360.472323793223
85,8600,439.62003014748393
86,8700,454.5972785900929
87,8800,303.7035132814143
88,8900,367.36623786253847
89,9000,424.7841866007384
90,9100,489.4231645859491
91,9200,413.72027103503973
92,9300,475.0089440427315
93,9400,404.3136941835199
94,9500,281.12461935971936
95,9600,248.5674824591456
96,9700,308.52675742836806
97,9800,414.8290776127098
98,9900,605.1771015193931
99,10000,659.938608654574
100,10100,397.250654798745
101,10200,337.658949156542
102,10300,354.1869222087143
103,10400,353.2307907959846
104,10500,413.0701080765045
105,10600,515.0601599613373
106,10700,607.5238119748983
107,10800,571.0879370987185
108,10900,387.8570479480954
109,11000,334.30742764048193
110,11100,299.42225861132766
111,11200,418.6419206939476
112,11300,373.48855529945234
113,11400,419.47728799533047
114,11500,644.1221617734194
115,11600,445.52165178616656
116,11700,354.7547944534027
117,11800,325.8876360580752
118,11900,332.01369036585
119,12000,416.8403985911831
120,12100,588.7638762100975
121,12200,656.1893887542461
122,12300,448.13241440222134
123,12400,554.9164561492476
124,12500,435.39640824809345
125,12600,334.58555359893086
126,12700,461.9933230782448
127,12800,472.67667063920186
128,12900,425.0464367232198
129,13000,480.1537985161105
130,13100,456.25724339787934
131,13200,445.9290924891104
132,13300,547.9434514803453
133,13400,469.37698180945745
134,13500,582.9251683947795
135,13600,347.8427479790537
136,13700,404.98960298845714
137,13800,271.3739372193236
138,13900,294.7785617282693
139,14000,424.18078359984867
140,14100,588.3092223541927
141,14200,614.2872879769385
142,14300,475.31348613201465
143,14400,588.7386502515296
144,14500,493.1535379049842
145,14600,401.9560635719707
146,14700,467.8567724541485
147,14800,469.3405103495701
148,14900,336.04839583431936
149,15000,447.25670333539114
150,15100,392.8297329197231
151,15200,365.2733571734652
152,15300,585.7973893018551
153,15400,497.2549370643436
154,15500,480.977282101579
155,15600,507.8487505541644
156,15700,395.98157521746
157,15800,425.26812855419985
158,15900,370.49637393372143
159,16000,468.35556085323185
160,16100,290.3098287032027
161,16200,373.34447970931893
162,16300,397.7449983200061
163,16400,502.08378932674884
164,16500,514.9914157910465
165,16600,412.913305401799
166,16700,281.368270474293
167,16800,365.91130528975793
168,16900,283.7217673813562
169,17000,357.6094154351771
170,17100,413.1241013676741
171,17200,442.2601188483363
172,17300,529.3230486372037
173,17400,288.6346586390689
174,17500,299.03376620266255
175,17600,338.8721736235294
176,17700,351.194457922713
177,17800,379.0955019190429
178,17900,453.501874330272
179,18000,402.3860921173984
180,18100,365.9026471701564
181,18200,420.60148695502613
182,18300,421.2784013372619
183,18400,342.4879147828231
184,18500,380.93269457545904
185,18600,480.4291702817526
186,18700,385.4565223745875
187,18800,400.9292431896639
188,18900,245.74097177727566
189,19000,299.72571568446716
190,19100,398.0464781057608
191,19200,504.0393390415892
192,19300,333.0334236550735
193,19400,355.657301139974
194,19500,328.53388021485347
195,19600,194.5977615027229
196,19700,321.2934392424993
197,19800,408.1266840225955
198,19900,350.25877081723445
199,20000,420.3040843892878
200,20100,359.4964717812187
201,20200,301.25883324371534
202,20300,341.60410984559934
203,20400,427.4855557637038
204,20500,306.5873971292965
205,20600,271.44336396232313
206,20700,377.25167363019085
207,20800,349.26073562222575
208,20900,591.3587201337378
209,21000,456.4250551185718
210,21100,276.83420763194675
211,21200,348.44768213367564
212,21300,367.5084582272996
213,21400,301.95389189193736
214,21500,327.8245267974702
215,21600,429.57490377678954
216,21700,602.7024721459916
217,21800,467.76079562951156
218,21900,397.01599727280046
219,22000,415.79054602488156
220,22100,377.3208963519942
221,22200,366.00329642317166
222,22300,450.3182498679937
223,22400,451.25041941479753
224,22500,474.7159151106602
225,22600,458.2127269714592
226,22700,425.8233213173135
227,22800,416.9979907702461
228,22900,411.45292932495954
229,23000,394.33543955351126
