,step_history,emissions_history
0,100,18.569412310426
1,200,53.71799038042508
2,300,88.59583747247348
3,400,106.30561707195515
4,500,95.20368399335877
5,600,137.59489314734975
6,700,160.4130262501477
7,800,156.35608760377778
8,900,219.98685250534115
9,1000,141.64986925699174
10,1100,167.39785392065912
11,1200,219.05009783190877
12,1300,194.62141462294554
13,1400,197.17310761847367
14,1500,135.7554807394025
15,1600,176.86039577410887
16,1700,269.5538681983124
17,1800,279.787569617237
18,1900,271.211317437824
19,2000,225.64754578872538
20,2100,160.62095870598003
21,2200,189.595382402313
22,2300,237.41660399443103
23,2400,223.879236600312
24,2500,270.55008603389234
25,2600,203.67808865943968
26,2700,280.57051341372426
27,2800,356.82189076894025
28,2900,312.7420254758792
29,3000,323.6769540732402
30,3100,259.10946982651
31,3200,343.5114446873518
32,3300,254.37414195034142
33,3400,302.68720765417686
34,3500,274.3210214384834
35,3600,217.20799558069936
36,3700,240.96216010929305
37,3800,272.5935968447585
38,3900,345.6609509171713
39,4000,272.5694442572375
40,4100,293.5453945340343
41,4200,251.1756486292524
42,4300,219.5942224374848
43,4400,227.11061813302206
44,4500,249.5374059169138
45,4600,250.20295905310343
46,4700,260.5332730845552
47,4800,299.59387024261974
48,4900,245.27353596741114
49,5000,231.8029541883447
50,5100,308.91606058786897
51,5200,350.77686903877435
52,5300,181.85044988771207
53,5400,193.93998418277977
54,5500,302.0153979796853
55,5600,282.0906474054785
56,5700,229.0844174994723
57,5800,153.15007007522513
58,5900,207.41790128531406
59,6000,323.6837728658322
60,6100,228.3687090981354
61,6200,240.60166280033843
62,6300,234.27242161662394
63,6400,281.67162154153823
64,6500,277.56933031059623
65,6600,214.75598396959342
66,6700,218.38345485665624
67,6800,225.35256574837624
68,6900,240.7289453802259
69,7000,241.50082929921302
70,7100,232.5357319036901
71,7200,251.22192162212292
72,7300,267.8890584524104
73,7400,233.18060572305325
74,7500,231.53789937857294
75,7600,262.70827430515885
76,7700,211.75244836416172
77,7800,159.82674298483124
78,7900,191.08745668346424
79,8000,257.51674635082
80,8100,293.3537357192568
81,8200,298.35602242166215
82,8300,209.25104969487606
83,8400,223.78264668262634
84,8500,281.03624392241994
85,8600,237.5176863071891
86,8700,181.60358732853896
87,8800,247.4649838851054
88,8900,208.14673473595556
89,9000,246.7521115625438
90,9100,258.51766620789795
91,9200,304.9258439806576
92,9300,230.10966161192187
93,9400,287.5897654772956
94,9500,203.13422705034876
95,9600,224.37905048454724
96,9700,156.37864767993045
97,9800,165.4803659867538
98,9900,155.4107796712736
99,10000,181.3326285265766
100,10100,207.8075555322776
101,10200,239.04489814761882
102,10300,244.16557143152153
103,10400,299.82098775341325
104,10500,293.8934286536824
105,10600,177.495341998543
106,10700,217.07704066566896
107,10800,302.9329601837367
108,10900,296.20017365727443
109,11000,197.98426810591886
110,11100,260.1631853030999
111,11200,184.41015040834105
112,11300,197.59921820521032
113,11400,276.2325116093975
114,11500,286.4034591869981
115,11600,219.77319732544296
116,11700,189.5241324566783
117,11800,219.9439540166023
118,11900,229.74361300883848
119,12000,211.58388129031874
120,12100,236.83693550445386
121,12200,236.0259412516999
122,12300,187.97260270663642
123,12400,223.89823385528817
124,12500,226.09321720199335
125,12600,221.62253584599966
126,12700,302.57679680273543
127,12800,326.75976126716347
128,12900,200.21180312846255
129,13000,283.5909341947942
130,13100,223.35264051626004
131,13200,205.85928428907366
132,13300,244.16801432896142
133,13400,250.93527977534936
134,13500,292.9197159970805
135,13600,299.71226116342194
136,13700,354.2703256425736
137,13800,269.00525761265123
138,13900,278.246549640314
139,14000,369.97699420992916
140,14100,300.99777450147457
141,14200,299.6834671809267
142,14300,361.2633964252633
143,14400,361.11902177681026
144,14500,352.2223872307291
145,14600,307.5103926941438
146,14700,282.159139154731
147,14800,264.0078377808145
148,14900,249.7429732982224
149,15000,211.0905034884062
150,15100,211.81113839913064
151,15200,257.83910207431927
152,15300,252.4836017484529
153,15400,202.95701811300117
154,15500,196.2551583294053
155,15600,257.9731557579587
156,15700,316.0246563119485
157,15800,267.5086452887279
158,15900,275.44255375434864
159,16000,245.1787428436945
160,16100,195.6692827796272
161,16200,241.3514636553424
162,16300,316.373920680727
163,16400,183.74975601158422
164,16500,229.7126799576413
165,16600,341.9787788548378
166,16700,370.4294581248086
167,16800,244.4686028704167
168,16900,269.1615050095272
169,17000,197.9424513404687
170,17100,232.1969642519406
171,17200,309.91034589103396
172,17300,387.84152815526227
173,17400,292.6462227504869
174,17500,395.70368419534594
175,17600,390.31433143574696
176,17700,346.1053228017448
177,17800,314.6244843625892
178,17900,282.78494786189725
179,18000,237.26903093561262
180,18100,304.9868726734064
181,18200,313.7798613348415
182,18300,299.5629541832014
183,18400,356.5987405198835
184,18500,312.54860739632045
