,step_history,emissions_history
231,23200,296.3838484880102
232,23300,293.7888165871995
233,23400,285.5591542823493
234,23500,376.64686529760917
235,23600,469.05071789731875
236,23700,461.9234725283605
237,23800,400.5036019934698
238,23900,379.318887822384
239,24000,269.8400755097305
240,24100,381.57640211804465
241,24200,629.7696932931628
242,24300,571.9008198713312
243,24400,625.8612443738082
244,24500,600.2306979201159
245,24600,435.1599989264503
246,24700,487.6011088060258
247,24800,572.3483908363764
248,24900,614.9436416524195
249,25000,444.0167021132369
250,25100,531.6702615034291
251,25200,532.8391916531286
252,25300,457.7332985671839
253,25400,455.1888648075121
254,25500,328.63883428816285
255,25600,293.5826714121871
256,25700,315.7553870740339
257,25800,297.2813499564845
258,25900,323.58032972464787
259,26000,431.0941749085592
260,26100,367.67395190906143
261,26200,370.72511158944747
262,26300,328.6979722159295
263,26400,275.89125313455554
264,26500,385.72801559241924
265,26600,547.8101082382244
266,26700,563.5690677842347
267,26800,435.63086407107045
268,26900,488.16287170658
269,27000,391.9881800217408
270,27100,369.8879749115295
271,27200,487.75770457085474
272,27300,466.333966798402
273,27400,500.987857348509
274,27500,466.1754532197068
275,27600,453.7409928513381
276,27700,462.70171717916054
277,27800,475.8360048608171
278,27900,516.2499663674217
279,28000,382.53628007808095
280,28100,338.37363931956975
281,28200,272.61229948084156
282,28300,310.854453979223
283,28400,385.19586234116997
284,28500,375.9470439774549
285,28600,383.4098909780279
286,28700,295.80019925691875
287,28800,254.9672926565936
288,28900,321.62307804275065
289,29000,504.1496877756661
290,29100,490.8469760796479
291,29200,403.9491836194848
292,29300,447.01588664301033
293,29400,402.73308567982104
294,29500,412.96567263709755
295,29600,422.11832734680246
296,29700,517.3692530907775
297,29800,550.8918316987794
298,29900,457.92689461978694
299,30000,366.4410079755974
300,30100,356.21668273273986
301,30200,362.3423240685028
302,30300,283.2205552927899
303,30400,238.48452345860588
304,30500,217.72540744776387
305,30600,227.007306235842
306,30700,303.9306164465222
307,30800,397.5778052537754
308,30900,363.5539267811637
309,31000,234.93174774654707
310,31100,247.06430406927905
311,31200,237.9410185199913
312,31300,342.6764623473612
313,31400,521.9514236121972
314,31500,567.5069833333306
315,31600,419.8571870956667
316,31700,421.7024621280389
317,31800,418.16069336462795
318,31900,459.1755241947414
319,32000,431.36896070012244
320,32100,513.6364152391524
321,32200,453.89290215597464
322,32300,410.0642955203828
323,32400,352.28471038749086
324,32500,358.3159437456358
325,32600,369.3015690429211
326,32700,285.27543244509104
327,32800,227.23413690603027
328,32900,287.23392642895533
329,33000,280.75525585416693
330,33100,312.5021918267922
331,33200,419.81156733319216
332,33300,443.8394144722669
333,33400,409.288103160184
334,33500,312.47427040333275
335,33600,280.00887596822224
336,33700,374.117692059614
337,33800,592.9301167186843
338,33900,673.3929681195707
339,34000,555.613330247827
340,34100,400.97434706266876
341,34200,458.1208815422089
342,34300,451.37337058520626
343,34400,376.6255536989353
344,34500,480.489623729195
345,34600,482.65536602967705
346,34700,378.5142360455801
347,34800,522.2914440018801
348,34900,534.3350376175392
349,35000,566.0821695737561
350,35100,490.972049781558
351,35200,414.3308562251364
352,35300,334.1961734853589
353,35400,332.85388736181784
354,35500,332.2591515922945
355,35600,489.4283329149712
356,35700,533.477300053589
357,35800,340.31761248833664
358,35900,283.56162650820625
359,36000,230.27191317583447
360,36100,333.1895222046463
361,36200,479.2846071381377
362,36300,449.6821860188024
363,36400,415.7451140101117
364,36500,325.09165246384975
365,36600,369.0683830977935
366,36700,416.3380878237857
367,36800,488.5255503515354
368,36900,649.534088153568
369,37000,388.24286269168704
370,37100,546.3717374394547
371,37200,453.91356309625945
372,37300,424.97728608246825
373,37400,424.5387133316413
374,37500,337.0370299527756
375,37600,300.70413866457085
376,37700,249.41976486524462
377,37800,244.28137976778677
378,37900,317.9240841146434
379,38000,407.45540624306733
380,38100,368.6790346725335
381,38200,361.4209708564441
382,38300,328.3828415269145
383,38400,212.88900786192434
384,38500,348.1688257820626
385,38600,460.1443101550929
386,38700,509.4764483941792
387,38800,391.89504392037196
388,38900,379.32987009020445
389,39000,449.8117508854988
390,39100,421.8958839414654
391,39200,414.10941329471603
392,39300,486.1110045217251
393,39400,425.52098273246673
394,39500,424.87866219629854
395,39600,333.1786793684604
396,39700,388.52586265820213
397,39800,409.85182004920176
398,39900,347.59537050101125
399,40000,257.97545672474496
