,step_history,emissions_history
0,100,20.717413555950632
1,200,62.76016441350161
2,300,74.76115667129646
3,400,102.56685321663437
4,500,131.13783391611022
5,600,157.62377234542538
6,700,171.1859033005243
7,800,203.1843083900887
8,900,288.9848151960922
9,1000,217.87003381741127
10,1100,267.9600252431436
11,1200,347.29572178205404
12,1300,250.5241730864415
13,1400,191.7822947184445
14,1500,254.66400965441906
15,1600,300.0730545629226
16,1700,402.6930107843029
17,1800,404.01469159921885
18,1900,422.92947237631745
19,2000,452.73234320363827
20,2100,286.85660461878916
21,2200,375.74573294031813
22,2300,456.54778452167375
23,2400,433.07010498582486
24,2500,437.0619966860695
25,2600,493.3395314668312
26,2700,510.5215149902819
27,2800,283.85308783283403
28,2900,285.7976659305972
29,3000,467.59648291236556
30,3100,583.6344887418239
31,3200,512.7020503322584
32,3300,545.3261940691237
33,3400,383.3725031474572
34,3500,384.50733168238867
35,3600,354.30358791184113
36,3700,440.9413632125593
37,3800,577.0813336198148
38,3900,373.61515969670626
39,4000,309.75485051839286
40,4100,334.435768382006
41,4200,485.6338897035483
42,4300,520.1106199617798
43,4400,462.0311876538183
44,4500,285.74485328933997
45,4600,429.90577929446914
46,4700,437.5881963701649
47,4800,530.13525919482
48,4900,572.4670541708127
49,5000,565.7090041040606
50,5100,499.5807203525191
51,5200,408.91650531306595
52,5300,344.3773209184689
53,5400,280.576193486223
54,5500,383.67706034554607
55,5600,270.5518593250712
56,5700,346.87590015903186
57,5800,506.8567369941936
58,5900,446.6533212702721
59,6000,437.3050851517414
60,6100,348.68256495339324
61,6200,368.92931398147755
62,6300,440.57618719765964
63,6400,460.28653031309585
64,6500,517.5828832035822
65,6600,362.2572449020193
66,6700,441.9027328571593
67,6800,529.8740022226998
68,6900,464.78018261336575
69,7000,514.9728423915005
70,7100,289.5421863296413
71,7200,385.49604114733677
72,7300,324.6639462296933
73,7400,309.5057064665718
74,7500,470.0400882513898
75,7600,462.61207727830754
76,7700,422.10651553074183
77,7800,479.0602299275728
78,7900,334.6074830174394
79,8000,478.53466608836817
80,8100,485.03703287465316
81,8200,389.72041532829803
82,8300,429.9233342677852
83,8400,541.2013620134583
84,8500,495.8506249533962
85,8600,454.7618400897843
86,8700,452.94395245139066
87,8800,418.4919943861936
88,8900,387.80313128299673
89,9000,370.4999951834161
90,9100,452.6498542429817
91,9200,625.7771286207287
92,9300,516.5289394440923
93,9400,392.5377035839147
94,9500,462.1957135126823
95,9600,515.0348986498251
96,9700,500.82008534639954
97,9800,469.18454846268537
98,9900,442.55877636742883
99,10000,327.29583594592407
100,10100,362.17767024633906
101,10200,497.02752894703417
102,10300,563.1675988307361
103,10400,472.9095011659842
104,10500,356.33545978542617
105,10600,388.18686181631523
106,10700,357.9126706231468
107,10800,300.7870662402825
108,10900,450.22949079355675
109,11000,627.4818879147892
110,11100,457.8914287959554
111,11200,451.1083587521839
112,11300,600.5956717033981
113,11400,367.99553853366166
114,11500,327.53553452798616
115,11600,378.87639852755126
116,11700,535.5440078969073
117,11800,544.5119434487036
118,11900,393.92732143300725
119,12000,428.9083407836185
120,12100,318.88526384951035
121,12200,419.684264114782
122,12300,398.33408646744243
123,12400,412.99589487152804
124,12500,409.2817084414252
125,12600,449.0730490105915
126,12700,606.7761971538179
127,12800,462.53258521279963
128,12900,565.497503120429
129,13000,356.0497316861715
130,13100,380.0707510241109
131,13200,372.12813602864907
132,13300,529.804809769043
133,13400,618.7110573193368
134,13500,347.0843081477158
135,13600,505.5191188835357
136,13700,605.6692762363024
137,13800,457.89025571958786
138,13900,484.4882355562421
139,14000,437.3047503553042
140,14100,384.25419638598675
141,14200,412.39227394851673
142,14300,468.2279603385578
143,14400,553.0339724614386
144,14500,489.0043643912211
145,14600,361.3451092223041
146,14700,361.16940398119874
147,14800,451.77609973751396
148,14900,529.5681625834062
149,15000,563.1511388725183
150,15100,610.8998764231932
151,15200,542.8393704190521
152,15300,490.67173185874697
153,15400,512.8130661462176
154,15500,391.9237960436478
155,15600,435.96525832004653
156,15700,401.1899370576262
157,15800,396.2288989426471
158,15900,425.0014160324984
159,16000,444.2808182978544
160,16100,463.18302151846046
161,16200,445.51675895840276
162,16300,431.7418897195727
163,16400,395.908735715795
164,16500,433.4441858637507
165,16600,533.4041033875153
166,16700,493.8380155934767
167,16800,494.9930167819116
168,16900,517.1503668498246
169,17000,469.23224929236375
170,17100,436.0850101113408
171,17200,456.75617254050513
172,17300,376.20429018815
173,17400,426.04634855755063
174,17500,478.7662834252264
175,17600,474.2837638320747
176,17700,438.3060256308529
177,17800,563.8558316098132
178,17900,447.59790998645474
179,18000,529.0492452260165
180,18100,574.5364069551605
181,18200,365.12053663087806
182,18300,486.134879879791
183,18400,469.10934308769913
184,18500,556.9792934403494
185,18600,686.9742285267594
186,18700,537.8629920648377
187,18800,560.6624303679573
188,18900,433.2699872847191
189,19000,366.74206039151863
190,19100,513.7620000730118
191,19200,460.6551709029491
192,19300,383.95388498451064
193,19400,347.27827965154165
194,19500,497.80301487676866
195,19600,510.5218525126328
196,19700,391.4052965078555
197,19800,463.68987639709405
198,19900,440.2252990002887
199,20000,309.41324518636657
200,20100,400.52944918950396
201,20200,526.2407759632327
202,20300,434.7213640356673
203,20400,498.5479464312221
204,20500,444.0864092671642
205,20600,418.99219364839433
206,20700,339.67804190908487
207,20800,368.18447961481615
208,20900,452.97430991693034
209,21000,389.531593201638
210,21100,481.2738631002383
211,21200,359.34696091059925
212,21300,523.7231269458078
213,21400,506.1610920344483
214,21500,446.9342659448627
215,21600,378.22854433374135
216,21700,402.3364021010358
217,21800,316.2237284734953
218,21900,536.6514110530471
219,22000,530.8552690815833
220,22100,493.6461718956532
221,22200,439.3275089350358
222,22300,429.91452340145776
223,22400,463.8610114276378
224,22500,367.2713430420224
225,22600,435.337664803514
226,22700,447.96773023673046
227,22800,322.28675420153627
228,22900,303.49850967417154
229,23000,374.22374824669805
230,23100,321.3045676037378
231,23200,328.7794794685041
232,23300,480.8099938770324
233,23400,536.4463301969704
234,23500,381.5645398543047
235,23600,517.526982386635
236,23700,603.523385285467
237,23800,520.2474258491903
238,23900,372.4615164206466
239,24000,514.7829248056858
240,24100,436.7468712319219
241,24200,415.9969531474018
242,24300,307.53560591971336
243,24400,405.27521185303607
244,24500,403.7781784172509
245,24600,391.5092458760047
246,24700,533.6505965963846
247,24800,454.74050313877353
248,24900,373.2740033257217
249,25000,364.50504574305023
250,25100,437.04609078933487
251,25200,501.24747611014624
252,25300,484.7026855750416
253,25400,353.4826600057835
254,25500,394.6708794354775
255,25600,479.42649493693585
256,25700,526.2737815396589
257,25800,519.2965329095936
258,25900,399.92124756487624
259,26000,483.3381785429551
260,26100,619.9049555753568
261,26200,293.6204298627597
262,26300,234.98986587083922
263,26400,350.43861872530107
264,26500,465.22580515832584
265,26600,490.2728351961668
266,26700,341.8991721248906
267,26800,334.3698549604673
268,26900,440.0542292806231
269,27000,571.7726656937718
270,27100,501.9936228335983
271,27200,559.055860841704
272,27300,460.01107417915796
273,27400,336.36341012930893
274,27500,457.1267300108136
275,27600,296.18005740462934
276,27700,320.6738317803159
277,27800,457.80101928977444
278,27900,484.751940042884
279,28000,369.0823000602836
280,28100,471.96958860123016
281,28200,482.81516977965146
282,28300,442.7575746185465
283,28400,346.28962452870456
284,28500,493.0883891653647
285,28600,431.01128531665165
286,28700,425.4519067598857
287,28800,442.7676711963993
288,28900,451.5943194747532
289,29000,511.3209093897234
290,29100,450.84765426556595
291,29200,492.67941327950774
292,29300,345.0573522230376
293,29400,364.9740950345464
294,29500,504.88755388864905
295,29600,427.2844389309667
296,29700,360.0256237780095
297,29800,389.23344423848107
298,29900,446.8588676537541
299,30000,509.6485421236355
300,30100,655.3925181816174
301,30200,397.20109419352826
302,30300,366.68014829870765
