,step_history,emissions_history
304,30500,558.4421422201934
305,30600,550.7959749528422
306,30700,566.5239047620701
307,30800,460.2283360895732
308,30900,534.6854515523738
309,31000,516.8028960778662
310,31100,449.8931041724479
311,31200,558.7716442138293
312,31300,505.2388278634465
313,31400,535.1209734887011
314,31500,463.7963629462814
315,31600,583.3321575120406
316,31700,505.1672171994263
317,31800,584.2432215516529
318,31900,481.18464686321244
319,32000,475.3906172420307
320,32100,439.88643421971136
321,32200,511.1830283415604
322,32300,416.7661174364907
323,32400,427.1892998728607
324,32500,558.2743542524933
325,32600,394.0816030544171
326,32700,524.0486067009983
327,32800,587.8685549910889
328,32900,451.02022110997075
329,33000,455.71932269025604
330,33100,393.4832400956496
331,33200,391.0109753167967
332,33300,416.49377643546416
333,33400,475.8364982395111
334,33500,372.4002223506485
335,33600,464.7409252952194
336,33700,481.0889960581276
337,33800,563.5119755152551
338,33900,516.4747788111506
339,34000,478.44934107459113
340,34100,373.88302997475364
341,34200,517.9562128802286
342,34300,388.79373820735134
343,34400,369.2774094169586
344,34500,326.21179096762927
345,34600,514.2881323942171
346,34700,650.4297471169463
347,34800,594.2317347071333
348,34900,421.51081581759576
349,35000,565.984184953933
350,35100,454.53195716068393
351,35200,378.39614921412846
352,35300,351.0791978024766
353,35400,410.82382118883834
354,35500,436.79618225724556
355,35600,568.3370252315517
356,35700,577.8850489705908
357,35800,514.4210071520743
358,35900,404.8082620402411
359,36000,375.6540591148732
360,36100,424.2391112697752
361,36200,477.29180160474357
362,36300,346.1388652302146
363,36400,446.00954920648167
364,36500,623.9120893331793
365,36600,574.0952168156133
366,36700,561.4366864441388
367,36800,515.307720358099
368,36900,435.7820536960965
369,37000,435.55687621188275
370,37100,452.22521161017454
371,37200,398.16204733582606
372,37300,455.6535765344989
373,37400,363.10273536206216
374,37500,425.13340029287616
375,37600,598.4350537624409
376,37700,401.36795520772205
377,37800,419.6119442294223
378,37900,456.32937851332036
379,38000,570.8252069286772
380,38100,402.882314505899
381,38200,404.38716696908165
382,38300,465.70094234753384
383,38400,536.1565076694504
384,38500,446.96003501203796
385,38600,593.5974947269748
386,38700,610.0098223193756
387,38800,548.8255239003821
388,38900,483.6953853604765
389,39000,419.27878880386686
390,39100,509.2635113838647
391,39200,442.33912438570457
392,39300,428.66339198526026
393,39400,385.3580581632962
394,39500,500.67748744109247
395,39600,579.3488465346682
396,39700,342.3204762386509
397,39800,485.1304311406959
398,39900,634.0367060810244
399,40000,513.0927159358179
